Date,Wilshire 5000,NASDAQ Composite
2023-07-13,52.4793740234375,21.914783984375
2023-07-14,52.359868359375,21.876235302734376
2023-07-17,52.6044275390625,22.079672802734375
2023-07-18,53.001325781249996,22.248141455078123
2023-07-19,53.1472365234375,22.2549302734375
2023-07-20,52.75698671875,21.798129833984373
2023-07-21,52.7544576171875,21.750854833984373
2023-07-24,52.937065039062496,21.791248681640624
2023-07-25,53.0745798828125,21.924067333984375
2023-07-26,53.10540078125,21.897284423828125
2023-07-27,52.7108384765625,21.777671044921874
2023-07-28,53.2722541015625,22.1908232421875
2023-07-31,53.4177515625,22.2363302734375
2023-08-01,53.2605115234375,22.1400607421875
2023-08-02,52.502917578125,21.658847802734375
2023-08-03,52.36911328125,21.637565576171873
2023-08-04,52.101154296875,21.55932236328125
2023-08-07,52.52867578125,21.69132060546875
2023-08-08,52.2816099609375,21.520696484374998
2023-08-09,51.9055375,21.2691302734375
2023-08-10,51.9014765625,21.29388486328125
2023-08-11,51.8532349609375,21.14951689453125
2023-08-14,52.1110640625,21.371911621093748
2023-08-15,51.4975884765625,21.128127197265623
2023-08-16,51.0878515625,20.885676318359373
2023-08-17,50.658605078125,20.641241015625
2023-08-18,50.68608828125,20.600709423828125
2023-08-21,50.9897466796875,20.9212642578125
2023-08-22,50.8497701171875,20.934098681640624
2023-08-23,51.4156958984375,21.267596923828123
2023-08-24,50.7207140625,20.869153076171873
2023-08-25,51.049245703125,21.065508105468748
2023-08-28,51.37978984375,21.242951318359374
2023-08-29,52.1363326171875,21.612827636718748
2023-08-30,52.3494599609375,21.729929833984375
2023-08-31,52.288694140625,21.754203076171873
2023-09-01,52.44702578125,21.749304833984375
2023-09-05,52.148519921875,21.732472802734375
2023-09-06,51.8154107421875,21.502328076171874
2023-09-07,51.62190078125,21.310686621093748
2023-09-08,51.6826666015625,21.330371923828125
2023-09-11,52.0136958984375,21.572728955078123
2023-09-12,51.7456291015625,21.349096044921875
2023-09-13,51.7448833984375,21.411064257812498
2023-09-14,52.1901265625,21.585377197265625
2023-09-15,51.577041796875,21.24791162109375
2023-09-18,51.57449921875,21.25087236328125
2023-09-19,51.453416796875,21.201195166015623
2023-09-20,50.985869921875,20.877151318359374
2023-09-21,50.125094921875,20.4971697265625
2023-09-22,50.01366171875,20.478304833984375
2023-09-25,50.2117716796875,20.570546484375
2023-09-26,49.480232421875,20.248596044921875
2023-09-27,49.5493357421875,20.29391689453125
2023-09-28,49.8612283203125,20.461984423828124
2023-09-29,49.736695898437496,20.489946484375
2023-10-02,49.6501134765625,20.6270427734375
2023-10-03,48.931844140624996,20.242178076171875
2023-10-04,49.307642578125,20.51581513671875
2023-10-05,49.2466701171875,20.49073662109375
2023-10-06,49.8319392578125,20.8185767578125
2023-10-09,50.1509384765625,20.90057236328125
2023-10-10,50.4519509765625,21.0224017578125
2023-10-11,50.6462650390625,21.172503515625
2023-10-12,50.2383025390625,21.040040576171876
2023-10-13,49.9600025390625,20.7812072265625
2023-10-16,50.528942578125,21.030369726562498
2023-10-17,50.5854048828125,20.9773125
2023-10-18,49.850370703125,20.637164697265625
2023-10-19,49.3930974609375,20.438578515625
2023-10-20,48.767591796874996,20.124904833984374
2023-10-23,48.6421115234375,20.178411621093748
2023-10-24,49.0039482421875,20.366798681640624
2023-10-25,48.2569109375,19.872890576171873
2023-10-26,47.7629859375,19.523196044921875
